CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,AGE,EMPLOYMENT_YEARS
0,0,1,0,225000.0,0,1,3,1,1,0,1,1,8,1.0,0,49,4.391780821917808
0,0,1,0,225000.0,0,1,3,1,1,0,1,1,8,1.0,0,49,4.391780821917808
0,0,1,0,225000.0,0,1,3,1,1,0,1,1,8,1.0,0,49,4.391780821917808
0,0,1,0,225000.0,0,1,3,1,1,0,1,1,8,1.0,0,49,4.391780821917808
0,0,1,0,225000.0,0,1,3,1,1,0,1,1,8,1.0,0,49,4.391780821917808
0,0,1,0,225000.0,0,1,3,1,1,0,1,1,8,1.0,0,49,4.391780821917808
1,1,0,4,202500.0,0,4,1,1,1,0,0,0,16,6.0,0,41,7.063013698630137
1,1,0,4,202500.0,0,4,1,1,1,0,0,0,16,6.0,0,41,7.063013698630137
1,1,0,4,202500.0,0,4,1,1,1,0,0,0,16,6.0,0,41,7.063013698630137
1,1,0,4,202500.0,0,4,1,1,1,0,0,0,16,6.0,0,41,7.063013698630137
0,1,1,1,130500.0,4,4,1,1,1,0,0,0,2,3.0,0,38,15.232876712328768
0,1,1,1,130500.0,4,4,1,1,1,0,0,0,2,3.0,0,38,15.232876712328768
0,1,1,1,130500.0,4,4,1,1,1,0,0,0,2,3.0,0,38,15.232876712328768
0,1,1,1,130500.0,4,4,1,1,1,0,0,0,2,3.0,0,38,15.232876712328768
0,1,1,1,130500.0,4,4,1,1,1,0,0,0,2,3.0,0,38,15.232876712328768
0,0,0,0,180000.0,4,4,1,2,1,0,0,0,3,2.0,0,31,1.726027397260274
1,0,1,0,112500.0,4,4,0,1,1,0,1,0,8,2.0,0,44,3.978082191780822
1,0,1,0,112500.0,4,4,0,1,1,0,1,0,8,2.0,0,44,3.978082191780822
1,1,1,0,202500.0,4,4,1,1,1,0,0,1,8,2.0,0,32,3.558904109589041
1,1,1,0,202500.0,4,4,1,1,1,0,0,1,8,2.0,0,32,3.558904109589041
1,1,1,1,270000.0,4,4,1,1,1,0,1,1,8,3.0,0,47,0.5561643835616439
1,1,1,1,270000.0,4,4,1,1,1,0,1,1,8,3.0,0,47,0.5561643835616439
1,1,1,1,270000.0,4,4,1,1,1,0,1,1,8,3.0,0,47,0.5561643835616439
1,1,1,1,270000.0,4,4,1,1,1,0,1,1,8,3.0,0,47,0.5561643835616439
0,1,0,2,360000.0,4,2,1,1,1,0,0,0,0,4.0,0,34,6.063013698630137
0,1,0,2,360000.0,4,2,1,1,1,0,0,0,0,4.0,0,34,6.063013698630137
0,1,0,2,360000.0,4,2,1,1,1,0,0,0,0,4.0,0,34,6.063013698630137
0,1,0,2,360000.0,4,2,1,1,1,0,0,0,0,4.0,0,34,6.063013698630137
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,0,1,157500.0,0,2,1,5,1,0,0,0,17,3.0,0,32,7.561643835616438
0,0,1,0,292500.0,4,1,2,1,1,0,1,0,3,1.0,0,54,34.57808219178082
0,0,1,0,292500.0,4,1,2,1,1,0,1,0,3,1.0,0,54,34.57808219178082
0,0,1,0,292500.0,4,1,2,1,1,0,1,0,3,1.0,0,54,34.57808219178082
1,1,1,0,135000.0,4,4,2,1,1,0,0,0,8,1.0,0,38,1.389041095890411
1,1,1,0,360000.0,0,2,1,1,1,0,0,0,10,2.0,0,54,1.3068493150684932
1,1,1,0,360000.0,0,2,1,1,1,0,0,0,10,2.0,0,54,1.3068493150684932
1,1,1,0,360000.0,0,2,1,1,1,0,0,0,10,2.0,0,54,1.3068493150684932
1,1,1,0,360000.0,0,2,1,1,1,0,0,0,10,2.0,0,54,1.3068493150684932
1,1,1,0,360000.0,0,2,1,1,1,0,0,0,10,2.0,0,54,1.3068493150684932
1,1,1,0,360000.0,0,2,1,1,1,0,0,0,10,2.0,0,54,1.3068493150684932
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
1,0,0,0,157500.0,0,4,0,1,1,0,0,0,16,2.0,0,32,0.8082191780821918
0,1,1,1,157500.0,0,4,1,1,1,0,1,0,6,3.0,0,37,8.898630136986302
0,1,1,1,157500.0,0,4,1,1,1,0,1,0,6,3.0,0,37,8.898630136986302
0,1,1,1,157500.0,0,4,1,1,1,0,1,0,6,3.0,0,37,8.898630136986302
1,1,0,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,62,5.457534246575342
1,1,0,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,62,5.457534246575342
1,1,0,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,62,5.457534246575342
1,1,0,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,62,5.457534246575342
1,1,0,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,62,5.457534246575342
0,0,1,0,180000.0,4,4,0,1,1,0,1,0,14,2.0,0,49,1.726027397260274
0,0,1,0,180000.0,4,4,0,1,1,0,1,0,14,2.0,0,49,1.726027397260274
0,1,1,0,76500.0,2,4,1,1,1,1,1,0,3,2.0,0,53,8.646575342465754
0,1,1,0,76500.0,2,4,1,1,1,1,1,0,3,2.0,0,53,8.646575342465754
0,1,1,0,76500.0,2,4,1,1,1,1,1,0,3,2.0,0,53,8.646575342465754
0,1,1,0,189000.0,0,1,3,1,1,0,0,1,17,1.0,0,35,0.473972602739726
0,1,1,0,189000.0,0,1,3,1,1,0,0,1,17,1.0,0,35,0.473972602739726
0,1,1,0,189000.0,0,1,3,1,1,0,0,1,17,1.0,0,35,0.473972602739726
0,1,0,1,225000.0,4,1,3,5,1,0,0,0,8,2.0,0,37,14.816438356164383
0,1,0,1,225000.0,4,1,3,5,1,0,0,0,8,2.0,0,37,14.816438356164383
0,1,0,1,225000.0,4,1,3,5,1,0,0,0,8,2.0,0,37,14.816438356164383
0,1,0,1,225000.0,4,1,3,5,1,0,0,0,8,2.0,0,37,14.816438356164383
0,1,0,1,225000.0,4,1,3,5,1,0,0,0,8,2.0,0,37,14.816438356164383
0,0,1,0,157500.0,0,4,1,1,1,1,1,0,8,2.0,0,48,5.978082191780822
0,0,1,0,157500.0,0,4,1,1,1,1,1,0,8,2.0,0,48,5.978082191780822
0,0,1,0,157500.0,0,4,1,1,1,1,1,0,8,2.0,0,48,5.978082191780822
0,0,1,0,157500.0,0,4,1,1,1,1,1,0,8,2.0,0,48,5.978082191780822
0,0,1,0,157500.0,0,4,1,1,1,1,1,0,8,2.0,0,48,5.978082191780822
1,1,1,1,337500.0,4,1,1,1,1,0,0,1,10,3.0,0,34,15.4
1,1,1,1,337500.0,4,1,1,1,1,0,0,1,10,3.0,0,34,15.4
0,0,1,0,180000.0,4,4,0,1,1,0,0,0,12,2.0,0,53,6.6438356164383565
0,0,1,0,180000.0,4,4,0,1,1,0,0,0,12,2.0,0,53,6.6438356164383565
0,0,1,0,180000.0,4,4,0,1,1,0,0,0,12,2.0,0,53,6.6438356164383565
0,0,1,0,180000.0,4,4,0,1,1,0,0,0,12,2.0,0,53,6.6438356164383565
0,0,1,0,180000.0,4,4,0,1,1,0,0,0,12,2.0,0,53,6.6438356164383565
0,0,1,0,135000.0,4,4,3,1,1,0,0,0,11,1.0,0,49,0.473972602739726
0,0,1,0,135000.0,4,4,3,1,1,0,0,0,11,1.0,0,49,0.473972602739726
1,1,0,0,225000.0,4,4,1,3,1,0,0,1,4,2.0,0,41,2.7260273972602738
1,1,0,0,225000.0,4,4,1,3,1,0,0,1,4,2.0,0,41,2.7260273972602738
1,1,0,0,225000.0,4,4,1,3,1,0,0,1,4,2.0,0,41,2.7260273972602738
0,0,0,0,180000.0,4,4,4,2,1,0,0,0,3,1.0,0,54,8.98082191780822
0,0,0,0,180000.0,4,4,4,2,1,0,0,0,3,1.0,0,54,8.98082191780822
0,0,0,0,180000.0,4,4,4,2,1,0,0,0,3,1.0,0,54,8.98082191780822
0,0,0,0,180000.0,4,4,4,2,1,0,0,0,3,1.0,0,54,8.98082191780822
0,0,0,0,180000.0,4,4,4,2,1,0,0,0,3,1.0,0,54,8.98082191780822
0,0,0,0,180000.0,4,4,4,2,1,0,0,0,3,1.0,0,54,8.98082191780822
1,1,1,1,135000.0,4,4,1,1,1,1,0,1,14,3.0,0,26,4.063013698630137
1,1,1,1,135000.0,4,4,1,1,1,1,0,1,14,3.0,0,26,4.063013698630137
1,1,1,1,135000.0,4,4,1,1,1,1,0,1,14,3.0,0,26,4.063013698630137
1,1,1,1,135000.0,4,4,1,1,1,1,0,1,14,3.0,0,26,4.063013698630137
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
1,1,0,0,337500.0,4,4,3,5,1,0,0,0,3,1.0,0,31,9.065753424657535
0,0,0,0,202500.0,0,1,1,2,1,0,0,0,17,2.0,0,38,12.901369863013699
0,0,0,0,202500.0,0,1,1,2,1,0,0,0,17,2.0,0,38,12.901369863013699
0,0,0,0,202500.0,0,1,1,2,1,0,0,0,17,2.0,0,38,12.901369863013699
0,0,0,0,202500.0,0,1,1,2,1,0,0,0,17,2.0,0,38,12.901369863013699
0,0,0,0,202500.0,0,1,1,2,1,0,0,0,17,2.0,0,38,12.901369863013699
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3.8958904109589043
0,1,1,0,189000.0,4,4,1,1,1,0,1,1,6,2.0,0,51,1.3068493150684932
0,1,1,0,189000.0,4,4,1,1,1,0,1,1,6,2.0,0,51,1.3068493150684932
0,1,1,0,189000.0,4,4,1,1,1,0,1,1,6,2.0,0,51,1.3068493150684932
0,1,1,0,189000.0,4,4,1,1,1,0,1,1,6,2.0,0,51,1.3068493150684932
0,0,0,0,90000.0,4,4,0,1,1,0,0,0,11,2.0,0,48,3.643835616438356
0,0,0,0,90000.0,4,4,0,1,1,0,0,0,11,2.0,0,48,3.643835616438356
0,0,0,0,90000.0,4,4,0,1,1,0,0,0,11,2.0,0,48,3.643835616438356
0,0,0,0,90000.0,4,4,0,1,1,0,0,0,11,2.0,0,48,3.643835616438356
0,0,0,0,90000.0,4,4,0,1,1,0,0,0,11,2.0,0,48,3.643835616438356
0,0,0,0,90000.0,4,4,0,1,1,0,0,0,11,2.0,0,48,3.643835616438356
0,1,1,0,292500.0,0,1,4,1,1,0,1,1,17,1.0,0,52,15.736986301369862
0,1,1,0,292500.0,0,1,4,1,1,0,1,1,17,1.0,0,52,15.736986301369862
1,0,0,0,225000.0,2,4,3,1,1,0,0,0,3,1.0,0,22,1.473972602739726
1,0,0,0,225000.0,2,4,3,1,1,0,0,0,3,1.0,0,22,1.473972602739726
0,0,1,0,180000.0,4,4,2,1,1,0,0,0,14,1.0,0,53,3.0602739726027397
0,0,1,0,180000.0,4,4,2,1,1,0,0,0,14,1.0,0,53,3.0602739726027397
0,0,1,0,180000.0,4,4,2,1,1,0,0,0,14,1.0,0,53,3.0602739726027397
0,0,1,0,180000.0,4,4,2,1,1,0,0,0,14,1.0,0,53,3.0602739726027397
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
1,1,1,0,315000.0,4,1,1,1,1,0,0,0,10,2.0,0,42,9.142465753424657
0,1,1,0,162000.0,4,4,3,1,1,0,0,0,8,1.0,0,49,7.7315068493150685
0,1,1,0,162000.0,4,4,3,1,1,0,0,0,8,1.0,0,49,7.7315068493150685
0,1,1,0,162000.0,4,4,3,1,1,0,0,0,8,1.0,0,49,7.7315068493150685
0,1,1,0,162000.0,4,4,3,1,1,0,0,0,8,1.0,0,49,7.7315068493150685
0,1,1,0,206100.0,1,4,1,1,1,0,1,0,17,2.0,0,55,5.457534246575342
0,1,1,0,206100.0,1,4,1,1,1,0,1,0,17,2.0,0,55,5.457534246575342
0,1,1,0,206100.0,1,4,1,1,1,0,1,0,17,2.0,0,55,5.457534246575342
0,1,1,0,206100.0,1,4,1,1,1,0,1,0,17,2.0,0,55,5.457534246575342
0,1,1,0,206100.0,1,4,1,1,1,0,1,0,17,2.0,0,55,5.457534246575342
0,0,1,1,180000.0,2,4,1,1,1,0,1,1,11,3.0,0,39,2.6410958904109587
0,0,1,1,180000.0,2,4,1,1,1,0,1,1,11,3.0,0,39,2.6410958904109587
0,0,1,1,180000.0,2,4,1,1,1,0,1,1,11,3.0,0,39,2.6410958904109587
0,0,1,1,180000.0,2,4,1,1,1,0,1,1,11,3.0,0,39,2.6410958904109587
0,0,1,1,180000.0,2,4,1,1,1,0,1,1,11,3.0,0,39,2.6410958904109587
0,0,1,1,180000.0,2,4,1,1,1,0,1,1,11,3.0,0,39,2.6410958904109587
1,1,1,0,157500.0,2,4,1,1,1,0,1,0,8,2.0,0,45,7.7315068493150685
1,0,1,0,225000.0,4,3,1,2,1,1,1,0,17,2.0,0,28,2.221917808219178
1,0,1,0,225000.0,4,3,1,2,1,1,1,0,17,2.0,0,28,2.221917808219178
1,0,1,0,225000.0,4,3,1,2,1,1,1,0,17,2.0,0,28,2.221917808219178
1,0,1,0,225000.0,4,3,1,2,1,1,1,0,17,2.0,0,28,2.221917808219178
1,0,1,0,225000.0,4,3,1,2,1,1,1,0,17,2.0,0,28,2.221917808219178
1,0,1,0,225000.0,4,3,1,2,1,1,1,0,17,2.0,0,28,2.221917808219178
0,1,1,2,135000.0,4,4,1,1,1,0,0,1,4,4.0,0,33,0.726027397260274
0,1,1,2,135000.0,4,4,1,1,1,0,0,1,4,4.0,0,33,0.726027397260274
0,1,1,2,135000.0,4,4,1,1,1,0,0,1,4,4.0,0,33,0.726027397260274
0,0,1,0,220500.0,1,3,1,1,1,0,0,0,17,2.0,0,59,5.457534246575342
0,0,1,0,220500.0,1,3,1,1,1,0,0,0,17,2.0,0,59,5.457534246575342
0,0,1,0,220500.0,1,3,1,1,1,0,0,0,17,2.0,0,59,5.457534246575342
0,0,1,0,220500.0,1,3,1,1,1,0,0,0,17,2.0,0,59,5.457534246575342
1,0,1,0,148500.0,4,4,1,1,1,0,1,0,8,2.0,0,23,3.3917808219178083
1,0,1,0,148500.0,4,4,1,1,1,0,1,0,8,2.0,0,23,3.3917808219178083
1,1,1,0,405000.0,4,4,1,1,1,1,0,0,10,2.0,0,44,2.9753424657534246
1,1,1,0,405000.0,4,4,1,1,1,1,0,0,10,2.0,0,44,2.9753424657534246
1,1,1,0,405000.0,4,4,1,1,1,1,0,0,10,2.0,0,44,2.9753424657534246
1,1,1,0,405000.0,4,4,1,1,1,1,0,0,10,2.0,0,44,2.9753424657534246
1,1,1,0,405000.0,4,4,1,1,1,1,0,0,10,2.0,0,44,2.9753424657534246
1,1,1,0,405000.0,4,4,1,1,1,1,0,0,10,2.0,0,44,2.9753424657534246
0,0,0,1,225000.0,4,4,3,3,1,0,0,1,11,2.0,0,44,18.986301369863014
0,0,1,1,180000.0,4,1,1,1,1,0,0,1,3,3.0,0,25,2.5561643835616437
0,0,1,1,180000.0,4,1,1,1,1,0,0,1,3,3.0,0,25,2.5561643835616437
0,0,1,1,180000.0,4,1,1,1,1,0,0,1,3,3.0,0,25,2.5561643835616437
0,0,0,0,112500.0,4,4,2,1,1,0,0,0,14,1.0,0,39,4.391780821917808
1,1,1,0,265500.0,4,1,3,1,1,0,0,1,3,1.0,0,27,1.0602739726027397
1,1,1,0,265500.0,4,1,3,1,1,0,0,1,3,1.0,0,27,1.0602739726027397
1,1,1,0,265500.0,4,1,3,1,1,0,0,1,3,1.0,0,27,1.0602739726027397
1,1,1,0,265500.0,4,1,3,1,1,0,0,1,3,1.0,0,27,1.0602739726027397
1,1,1,0,265500.0,4,1,3,1,1,0,0,1,3,1.0,0,27,1.0602739726027397
0,0,1,1,157500.0,0,1,1,1,1,0,0,1,0,3.0,0,38,9.73150684931507
0,0,1,1,157500.0,0,1,1,1,1,0,0,1,0,3.0,0,38,9.73150684931507
0,0,1,1,157500.0,0,1,1,1,1,0,0,1,0,3.0,0,38,9.73150684931507
0,0,1,1,157500.0,0,1,1,1,1,0,0,1,0,3.0,0,38,9.73150684931507
1,1,1,0,135000.0,4,4,0,1,1,0,1,0,8,2.0,0,29,1.3068493150684932
0,1,1,0,225000.0,4,4,1,1,1,0,0,0,11,2.0,0,54,34.49589041095891
0,1,1,0,225000.0,4,4,1,1,1,0,0,0,11,2.0,0,54,34.49589041095891
0,1,1,0,225000.0,4,4,1,1,1,0,0,0,11,2.0,0,54,34.49589041095891
0,1,1,0,225000.0,4,4,1,1,1,0,0,0,11,2.0,0,54,34.49589041095891
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,1,1,0,180000.0,0,1,1,1,1,0,0,0,3,2.0,0,55,17.986301369863014
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,14,2.0,0,42,0.9753424657534246
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,14,2.0,0,42,0.9753424657534246
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,14,2.0,0,42,0.9753424657534246
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,14,2.0,0,42,0.9753424657534246
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,14,2.0,0,42,0.9753424657534246
0,0,1,0,171000.0,4,4,1,1,1,0,0,0,14,2.0,0,42,0.9753424657534246
0,0,1,0,121500.0,1,4,1,1,1,0,0,1,17,2.0,0,63,5.457534246575342
0,0,1,0,121500.0,1,4,1,1,1,0,0,1,17,2.0,0,63,5.457534246575342
0,0,1,0,121500.0,1,4,1,1,1,0,0,1,17,2.0,0,63,5.457534246575342
0,0,1,0,121500.0,1,4,1,1,1,0,0,1,17,2.0,0,63,5.457534246575342
0,0,1,0,121500.0,1,4,1,1,1,0,0,1,17,2.0,0,63,5.457534246575342
1,0,1,0,99000.0,0,2,0,4,1,0,0,0,8,2.0,0,29,1.5561643835616439
1,0,1,0,99000.0,0,2,0,4,1,0,0,0,8,2.0,0,29,1.5561643835616439
1,0,1,0,99000.0,0,2,0,4,1,0,0,0,8,2.0,0,29,1.5561643835616439
1,1,0,1,292500.0,4,4,2,1,1,0,1,0,8,2.0,0,34,2.893150684931507
1,1,0,1,292500.0,4,4,2,1,1,0,1,0,8,2.0,0,34,2.893150684931507
1,1,0,1,292500.0,4,4,2,1,1,0,1,0,8,2.0,0,34,2.893150684931507
1,1,0,1,292500.0,4,4,2,1,1,0,1,0,8,2.0,0,34,2.893150684931507
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,1,1,0,315000.0,0,4,1,1,1,0,0,1,3,2.0,0,42,15.068493150684931
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
0,0,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,5.457534246575342
1,0,0,0,540000.0,0,1,1,1,1,0,0,0,10,2.0,0,54,1.893150684931507
1,0,0,0,540000.0,0,1,1,1,1,0,0,0,10,2.0,0,54,1.893150684931507
0,0,1,0,135000.0,4,4,1,1,1,0,0,0,5,2.0,0,59,5.13972602739726
0,0,1,0,135000.0,4,4,1,1,1,0,0,0,5,2.0,0,59,5.13972602739726
0,0,1,0,135000.0,4,4,1,1,1,0,0,0,5,2.0,0,59,5.13972602739726
0,1,1,2,225000.0,2,1,1,1,1,0,0,0,3,4.0,0,31,4.728767123287671
0,1,1,2,225000.0,2,1,1,1,1,0,0,0,3,4.0,0,31,4.728767123287671
0,1,1,2,225000.0,2,1,1,1,1,0,0,0,3,4.0,0,31,4.728767123287671
0,1,1,2,225000.0,2,1,1,1,1,0,0,0,3,4.0,0,31,4.728767123287671
0,1,1,2,225000.0,2,1,1,1,1,0,0,0,3,4.0,0,31,4.728767123287671
0,0,1,2,148500.0,0,4,1,1,1,0,0,0,10,4.0,0,36,0.8082191780821918
0,0,1,2,148500.0,0,4,1,1,1,0,0,0,10,4.0,0,36,0.8082191780821918
1,0,0,2,283500.0,4,4,1,1,1,0,0,0,6,4.0,0,39,6.895890410958904
1,0,0,2,283500.0,4,4,1,1,1,0,0,0,6,4.0,0,39,6.895890410958904
1,0,0,2,283500.0,4,4,1,1,1,0,0,0,6,4.0,0,39,6.895890410958904
1,0,0,2,283500.0,4,4,1,1,1,0,0,0,6,4.0,0,39,6.895890410958904
1,0,0,2,283500.0,4,4,1,1,1,0,0,0,6,4.0,0,39,6.895890410958904
1,1,1,0,225000.0,0,1,3,5,1,0,1,0,14,1.0,0,29,5.895890410958904
1,1,1,0,225000.0,0,1,3,5,1,0,1,0,14,1.0,0,29,5.895890410958904
1,1,1,0,225000.0,0,1,3,5,1,0,1,0,14,1.0,0,29,5.895890410958904
1,1,1,0,225000.0,0,1,3,5,1,0,1,0,14,1.0,0,29,5.895890410958904
1,1,1,0,225000.0,0,1,3,5,1,0,1,0,14,1.0,0,29,5.895890410958904
1,0,1,1,135000.0,4,1,1,1,1,1,1,0,6,3.0,0,25,5.476712328767123
1,0,1,1,135000.0,4,1,1,1,1,1,1,0,6,3.0,0,25,5.476712328767123
